date_3m_start,bnf_code,roll_3m_quantity
2022-05-01,0501013B0AAATAT,37202000.0
2022-05-01,0403040X0AAAAAA,20999030.0
2022-05-01,1304000G0AACBCB,29280.0
2022-05-01,1201010G0AAACAC,84140.0
2022-05-01,1106000AHAAAAAA,111237.5
2022-05-01,0403010X0AAAFAF,2982842.0
2022-05-01,020400080AAACAC,1553512.0
2022-05-01,040201060AAADAD,2662358.0
2022-05-01,040801050AAAVAV,553269.0
2022-05-01,0905022S0AAABAB,1920716.0
2022-05-01,0206020L0AAABAB,11612216.0
2022-05-01,0401020B0AAAAAA,1938184.0
2022-05-01,0310000N0AAACAC,119399.0
2022-05-01,040201060AAALAL,1032046.0
2022-05-01,0403030E0AAALAL,1108143.0
2022-05-01,0407041Z0AAABAB,202327.0
2022-05-01,0407020K0AAABAB,10430.0
2022-05-01,040801020AAABAB,29135.0
2022-05-01,1304000G0AACACA,37710.0
2022-05-01,020400080AAAFAF,2406107.0
2022-05-01,0303020G0AAABAB,27167383.0
2022-05-01,0802010G0AAAEAE,9888114.0
2022-05-01,0408010G0AAABAB,115741373.0
2022-05-01,0409020N0AAALAL,431342.0
2022-05-01,1103010H0AAAAAA,106930.0
2022-05-01,0304010E0AAAAAA,22231655.0
2022-05-01,0408010G0AAACAC,8618311.0
2022-05-01,0402010U0AAAEAE,300818.0
2022-05-01,0205051M0AAAAAA,7401814.0
2022-05-01,1103010C0AAADAD,380236.0
2022-05-01,0501012G0AAABAB,25132373.0
2022-05-01,0103050R0AAAAAA,7732628.0
2022-05-01,0212000AAAAADAD,13201165.0
2022-05-01,0204000E0AAAGAG,14865750.0
2022-05-01,1001010P0AAAIAI,5187568.0
2022-05-01,0408010H0AAAPAP,666479.0
2022-05-01,0407010H0AAAQAQ,25019990.0
2022-05-01,0304030C0AABFBF,347.0
2022-05-01,0304010J0AAABAB,1045035.0
2022-05-01,0205040D0AAAQAQ,2098611.0
2022-05-01,0603020G0AAADAD,1228132.0
2022-05-01,0208020V0AABBBB,149496.0
2022-05-01,0204000R0AAAHAH,40366236.0
2022-05-01,0704010M0AAAAAA,426166.0
2022-05-01,0409010V0AAAAAA,980026.0
2022-05-01,1106000ABAAABAB,2241689.0
2022-05-01,0205051R0AAANAN,5143934.0
2022-05-01,0202040C0AAAAAA,328557.0
2022-05-01,1103010C0AAAAAA,1374650.0
2022-05-01,0205052V0AAABAB,1398155.0
2022-05-01,0501050B0AAAHAH,2784320.0
2022-05-01,0402010ABAAAKAK,2061544.0
2022-05-01,0702010F0AAACAC,69899.0
2022-05-01,0206020R0AAAEAE,1175727.0
2022-05-01,0202020L0AABBBB,30147750.0
2022-05-01,0103050L0AAAGAG,3106910.0
2022-05-01,0212000B0AAABAB,227697389.0
2022-05-01,0106020C0AAAEAE,185712.0
2022-05-01,0205052B0AAACAC,732273.0
2022-05-01,0212000X0AAAAAA,5213073.0
2022-05-01,0407010F0AAAKAK,41170749.0
2022-05-01,0501080W0AAADAD,2656102.0
2022-05-01,1001030C0AAAAAA,14041250.0
2022-05-01,1303000D0AAACAC,905129.0
2022-05-01,1306020J0AAABAB,642690.0
2022-05-01,0403020H0AAAAAA,26724.0
2022-05-01,0212000Y0AAAKAK,120615.0
2022-05-01,0109010U0AAABAB,5281273.0
2022-05-01,0202020D0AAADAD,106805.0
2022-05-01,0702010G0AAAGAG,3442961.0
2022-05-01,0205052C0AAAHAH,7887865.0
2022-05-01,0501011P0AAAFAF,19156000.0
2022-05-01,0212000B0AAACAC,119025637.0
2022-05-01,0501100H0AAAFAF,194341.0
2022-05-01,0606020W0AAADAD,37603.0
2022-05-01,1001030L0AAAAAA,760860.0
2022-05-01,0411000E0AAAAAA,815449.0
2022-05-01,0403030D0AAABAB,34013382.0
2022-05-01,0901011P0AAACAC,43141583.0
2022-05-01,040801020AAAAAA,12980.0
2022-05-01,0905030G0AABCBC,1325225.0
2022-05-01,0601023R0AAABAB,259524.0
2022-05-01,0402010S0AAADAD,3222811.0
2022-05-01,0404000L0AABMBM,41606.0
2022-05-01,0501050B0AAABAB,4104520.0
2022-05-01,1003020R0AAAAAA,8311356.0
2022-05-01,0803042A0AAAAAA,826090.0
2022-05-01,0203020D0AAABAB,2183722.0
2022-05-01,0906040G0AABIBI,1617696.0
2022-05-01,0406000B0AAABAB,18543104.0
2022-05-01,0407020Q0AACNCN,96988679.0
2022-05-01,0503021C0AAADAD,2128206.0
2022-05-01,0601021A0AAACAC,627169.0
2022-05-01,0407042F0AAAAAA,8486018.0
2022-05-01,0408010H0AAAWAW,1419545.0
2022-05-01,1001010AHAAAAAA,3068724.0
2022-05-01,1001010AAAAABAB,1727455.0
2022-05-01,0501050C0AAABAB,5017165.0
2022-05-01,0401010T0AAANAN,981590.0
2022-05-01,0402010ADAAAAAA,3840437.0
2022-05-01,020400080AAAEAE,1982362.0
2022-05-01,0403010F0AAACAC,1821030.0
2022-05-01,0501013B0AAASAS,4691800.0
2022-05-01,040801050AAADAD,7354105.0
2022-05-01,1106000AEAAAAAA,266312.5
2022-05-01,1002020T0AAABAB,1617580.0
2022-05-01,0802010M0AAABAB,3669691.0
2022-05-01,0206040X0AAAAAA,163316.0
2022-05-01,0409020C0AAACAC,1492830.0
2022-05-01,0401020P0AAACAC,159298.0
2022-05-01,0402010D0AAAJAJ,637117.0
2022-05-01,0406000P0AAAEAE,7788373.0
2022-05-01,0501080D0AAAHAH,1158493.0
2022-05-01,0103050P0AAAAAA,301757815.0
2022-05-01,0205051M0AAAFAF,13797986.0
2022-05-01,0604020C0AAAAAA,30237904.0
2022-05-01,0402010ABAAADAD,3347420.0
2022-05-01,0212000P0AAAEAE,1698430.0
2022-05-01,0407041T0AAACAC,1224949.0
2022-05-01,0103050R0AAABAB,8301299.0
2022-05-01,0103050E0AAAAAA,8360947.0
2022-05-01,0206010F0AACICI,704614.0
2022-05-01,1001040C0AAAAAA,45379933.0
2022-05-01,0501110C0AAAIAI,72645.0
2022-05-01,0409010H0AAACAC,946169.0
2022-05-01,0205010J0AAAGAG,1758762.0
2022-05-01,0901020D0AAAEAE,16102379.0
2022-05-01,0212000X0AAABAB,6766112.0
2022-05-01,0307000J0AAAAAA,80380159.0
2022-05-01,1304000V0AAAFAF,60120.0
2022-05-01,0205051L0AAAQAQ,256250.0
2022-05-01,0601022B0AAARAR,6317507.0
2022-05-01,1106000ADAAAAAA,263830.0
2022-05-01,0403040Y0AAAAAA,11084620.0
2022-05-01,0902013S0AAACAC,11956389.0
2022-05-01,0407010N0AAAAAA,71280814.0
2022-05-01,040201030AAABAB,2283294.0
2022-05-01,0103010T0AAADAD,150.0
2022-05-01,0409030R0AAAAAA,254827.0
2022-05-01,0405010P0AAAAAA,8706430.0
2022-05-01,0408010H0AAABAB,12038391.0
2022-05-01,1304000Y0AAAAAA,7854160.0
2022-05-01,0205052N0AAAHAH,2411285.0
2022-05-01,0304010W0AAADAD,4086531.0
2022-05-01,1306010Y0AAAAAA,5657460.0
2022-05-01,0402010ADAAABAB,1833186.0
2022-05-01,0402010D0AAAKAK,424287.0
2022-05-01,020400040AAAAAA,607599.0
2022-05-01,0501050H0AAAEAE,54774.0
2022-05-01,0503021A0AAAAAA,528349.0
2022-05-01,1106000P0AAAAAA,410280.0
2022-05-01,0410010A0AAAAAA,3273600.0
2022-05-01,0403040X0AAAGAG,154968.0
2022-05-01,0407020M0AAAEAE,766327.0
2022-05-01,040201060AAAQAQ,1247483.0
2022-05-01,0605020E0AAACAC,12682.0
2022-05-01,0408010A0AAACAC,5559390.0
2022-05-01,0205051I0AAACAC,4475959.0
2022-05-01,0204000K0AAABAB,3166509.0
2022-05-01,1310020A0AAAAAA,214588.0
2022-05-01,0205051M0AAABAB,13184967.0
2022-05-01,0206020L0AAAAAA,15271772.0
2022-05-01,0205051R0AAALAL,5703135.0
2022-05-01,0606020A0AAACAC,5987458.0
2022-05-01,0407041R0AAADAD,262889.0
2022-05-01,0501011P0AAASAS,2970000.0
2022-05-01,0601022B0AAAZAZ,128020.0
2022-05-01,0204000H0AAAJAJ,84214225.0
2022-05-01,0501060D0AAABAB,1003976.0
2022-05-01,0205052Q0AAABAB,1158746.0
2022-05-01,0106020M0AAACAC,42679720.0
2022-05-01,0407020Q0AAABAB,523058.0
2022-05-01,040201030AAADAD,818690.0
2022-05-01,0404000S0AAAEAE,179617.0
2022-05-01,0501013K0AAAGAG,3051300.0
2022-05-01,0403010R0AAAAAA,1940034.0
2022-05-01,0501080W0AAAIAI,8252192.0
2022-05-01,0403030X0AAAAAA,6258356.0
2022-05-01,0204000ABAAAAAA,3596748.0
2022-05-01,0501013B0AAABAB,43589580.0
2022-05-01,0103010H0AAAAAA,10071268.0
2022-05-01,1310011M0AAAAAA,110580.0
2022-05-01,0205051I0AAAAAA,1277356.0
2022-05-01,0409010B0AAAAAA,1578335.0
2022-05-01,0404000M0AAAAAA,1811239.0
2022-05-01,0407010H0AAAWAW,3382517.0
2022-05-01,0202030X0AAABAB,961481.0
2022-05-01,0105010C0AAAAAA,164182.0
2022-05-01,0406000J0AAACAC,4303665.0
2022-05-01,0704020N0AAAAAA,2275223.0
2022-05-01,040201030AAAAAA,3955683.0
2022-05-01,0501021L0AAACAC,1721100.0
2022-05-01,1106000L0AAAAAA,2053045.0
2022-05-01,0304010E0AAABAB,36449790.0
2022-05-01,0208020V0AAAAAA,26145604.0
2022-05-01,0408010AEAAAAAA,12762045.0
2022-05-01,0206020R0AAABAB,714847.0
2022-04-01,0408010AEAAAIAI,1630878.0
2022-04-01,040201060AAABAB,810596.0
2022-04-01,0402010ABAABFBF,269098.0
2022-04-01,0301011R0AABDBD,2142000.0
2022-04-01,040201060AAAAAA,3848337.0
2022-04-01,0206030Y0AAACAC,1206061.0
2022-04-01,0403040W0AAAEAE,6519163.0
2022-04-01,0202030C0AAACAC,1211078.0
2022-04-01,0408010G0AAAAAA,47611935.0
2022-04-01,0205052I0AAACAC,5782496.0
2022-04-01,0206020K0AAAAAA,2227866.0
2022-04-01,0205051I0AAAAAA,1285579.0
2022-04-01,0501030I0AAABAB,10669828.0
2022-04-01,0206020A0AAABAB,114113373.0
2022-04-01,0501030L0AAABAB,10827877.0
2022-04-01,0606020W0AAADAD,35402.0
2022-04-01,0501050B0AAAAAA,707188.0
2022-04-01,0501013K0AAAJAJ,5409061.0
2022-04-01,0205052V0AAAAAA,605906.0
2022-04-01,1310020H0AAABAB,8482840.0
2022-04-01,1106000P0AAAAAA,406515.0
2022-04-01,0801030L0AAAAAA,557781.0
2022-04-01,0403010F0AAACAC,1824406.0
2022-04-01,1305030C0AAAAAA,3050760.0
2022-04-01,0503021C0AAACAC,7072396.0
2022-04-01,0205051R0AAANAN,5007784.0
2022-04-01,0202030S0AAAUAU,2613381.0
2022-04-01,0204000R0AAAJAJ,44512484.0
2022-04-01,0411000D0AAAAAA,2559450.0
2022-04-01,0403030X0AAAAAA,6179546.0
2022-04-01,1001010AAAAAAAA,1987551.0
2022-04-01,0403040X0AAAGAG,155958.0
2022-04-01,0601021H0AAABAB,8384.0
2022-04-01,0205051R0AAAMAM,5351074.0
2022-04-01,0403010V0AAADAD,8775502.0
2022-04-01,0406000D0AAAAAA,6409529.0
2022-04-01,1309000I0AAAAAA,20931960.0
2022-04-01,0704010U0AAAAAA,65374676.0
2022-04-01,0501012G0AAABAB,23183492.0
2022-04-01,0403030E0AAALAL,1079640.0
2022-04-01,020400080AAAEAE,1957907.0
2022-04-01,0205052N0AAAHAH,2364259.0
2022-04-01,0402010D0AAAIAI,1030679.0
2022-04-01,0403020H0AAAAAA,28240.0
2022-04-01,0304010G0AAACAC,5579151.0
2022-04-01,0407041Z0AAAAAA,1167678.0
2022-04-01,1001040C0AAAAAA,44852732.0
2022-04-01,0202020D0AAADAD,103170.0
2022-04-01,0410010B0AAAAAA,137553.0
2022-04-01,0411000D0AAABAB,6995030.0
2022-04-01,0204000ABAAAAAA,3558092.0
2022-04-01,0301011R0AAAXAX,4847166.0
2022-04-01,040801050AAABAB,3021157.0
2022-04-01,0208020V0AAAAAA,26376914.0
2022-04-01,0402010S0AAADAD,3361910.0
2022-04-01,0411000D0AAAEAE,190118.0
2022-04-01,0501110C0AAAIAI,73797.0
2022-04-01,0212000P0AAADAD,949559.0
2022-04-01,1106000Z0AAABAB,214565.0
2022-04-01,0403040X0AAAJAJ,1094322.0
2022-04-01,0501013B0AAASAS,4814300.0
2022-04-01,0103050T0AAABAB,2215508.0
2022-04-01,0604020B0AAAAAA,2095350.0
2022-04-01,040702040AAAAAA,232345262.0
2022-04-01,1302010M0AAAAAA,201116.0
2022-04-01,1003020R0AAAAAA,8246840.0
2022-04-01,0304010W0AAALAL,12043226.0
2022-04-01,0103010N0AAAAAA,949246.0
2022-04-01,0205052N0AAABAB,36518188.0
2022-04-01,0205051M0AAAAAA,7408124.0
2022-04-01,040201030AAABAB,2287749.0
2022-04-01,0404000M0AAAAAA,1785558.0
2022-04-01,0403040X0AAAMAM,1024032.0
2022-04-01,0408010AEAAAAAA,12662452.0
2022-04-01,0403010R0AAAAAA,1962755.0
2022-04-01,0501011P0AAAFAF,16606000.0
2022-04-01,020400040AAAAAA,618493.0
2022-04-01,0403030D0AAAAAA,68061056.0
2022-04-01,0502050C0AAAAAA,4023280.0
2022-04-01,0202020L0AABBBB,29648384.0
2022-04-01,0403010X0AAAAAA,4327492.0
2022-04-01,0205052C0AAADAD,15941372.0
2022-04-01,0503021C0AAABAB,2634549.0
2022-04-01,0301020I0AAACAC,887209.0
2022-04-01,0403010V0AAAEAE,3275748.0
2022-04-01,0206020L0AAABAB,11453234.0
2022-04-01,0206010F0AAAHAH,546300.0
2022-04-01,0403030Q0AAAAAA,92567527.0
2022-04-01,0410010A0AAAAAA,3229955.0
2022-04-01,040801020AAABAB,30198.0
2022-04-01,0404000S0AAADAD,183595.0
2022-04-01,0407010P0AAABAB,9018213.0
2022-04-01,0103010T0AAAAAA,33247.0
2022-04-01,0307000J0AAAAAA,79574684.0
2022-04-01,0407042F0AAAAAA,8439587.0
2022-04-01,0601022B0AAAYAY,451870.0
2022-04-01,0410030A0AAAEAE,819516.0
2022-04-01,0704020AAAAABAB,1180982.0
2022-04-01,0501130R0AAAAAA,1099015.0
2022-04-01,0212000AAAAABAB,5187093.0
2022-04-01,0203020D0AAABAB,2174488.0
2022-04-01,0407041ABAAAAAA,157095.0
2022-04-01,0205052P0AAABAB,448129.0
2022-04-01,0402010ABAAAKAK,2055261.0
2022-04-01,0205052V0AAACAC,1352985.0
2022-04-01,040201060AAALAL,1025979.0
2022-04-01,1001010J0AAAEAE,26332892.0
2022-04-01,0205051I0AAADAD,5644114.0
2022-04-01,0205052N0AAADAD,36901514.0
2022-04-01,0102000P0AAAAAA,1071323.0
2022-04-01,0304010G0AAABAB,9228433.0
2022-04-01,0202040B0AAAAAA,1076331.0
2022-04-01,0212000AAAAAAAA,9835223.0
2022-04-01,1001010AHAAAAAA,3047582.0
2022-04-01,0803041C0AAAAAA,1227281.0
2022-04-01,0402030K0AAACAC,158783.0
2022-04-01,0606020A0AAAAAA,114728.0
2022-04-01,0409010H0AAAAAA,1576224.0
2022-04-01,0206030N0AAABAB,5427354.0
2022-04-01,0603020T0AABHBH,1163844.0
2022-04-01,0402010ADAAAAAA,3905015.0
2022-04-01,0106020I0AAAKAK,35758008.0
2022-04-01,0603020T0AAAXAX,39872.0
2022-04-01,1304000G0AACACA,36720.0
2022-04-01,0406000A0AAADAD,262594.0
2022-04-01,0407010H0AABGBG,89581604.0
2022-04-01,0601021A0AAABAB,1021086.0
2022-04-01,0405010P0AAAAAA,8373230.0
2022-04-01,131002030AAAAAA,3218160.0
2022-04-01,0704020J0AAAAAA,6895209.0
2022-04-01,0402010J0AAAJAJ,742707.0
2022-04-01,0403010F0AAABAB,815651.0
2022-04-01,0501030T0AAAJAJ,5394941.0
2022-04-01,0103010T0AAACAC,9723.0
2022-04-01,0401010Z0AAACAC,9668462.0
2022-04-01,0105010C0AAADAD,141134.0
2022-04-01,0403030E0AAACAC,4925480.0
2022-04-01,1106000AEAAAAAA,265660.0
2022-04-01,0803041B0AAAAAA,4606228.0
2022-04-01,0403030E0AAAAAA,75809082.0
2022-04-01,1305020D0AAAFAF,4388640.0
2022-04-01,0604020C0AAAAAA,30149997.0
2022-04-01,1106000ABAAABAB,2191374.0
2022-04-01,0406000J0AAACAC,4350508.0
2022-04-01,0408010G0AAACAC,8596406.0
2022-04-01,0704020ABAAABAB,7796315.0
2022-04-01,0212000X0AAADAD,7195785.0
2022-04-01,0106020I0AAAHAH,1688865.0
2022-04-01,0704050R0AAADAD,1468139.0
2022-04-01,0408010AEAAAFAF,7267503.0
2022-04-01,0906040G0AABHBH,2061105.0
2022-04-01,0205040D0AAABAB,20417255.0
2022-04-01,0403010R0AAALAL,72077.0
2022-04-01,0403010X0AAADAD,2262239.0
2022-04-01,0204000E0AAABAB,23284252.0
2022-04-01,0205052B0AAABAB,1357588.0
2022-04-01,0205051I0AAACAC,4493046.0
2022-04-01,0402010ABAAABAB,18405348.0
2022-04-01,0202010P0AAAAAA,32263371.0
2022-04-01,0601022B0AAAZAZ,132045.0
2022-04-01,0601023B0AAABAB,1820036.0
2022-04-01,0408010ADAAAAAA,1447680.0
2022-04-01,0204000R0AAAKAK,2372148.0
2022-04-01,0407010H0AAAWAW,3262497.0
2022-04-01,0409010W0AAABAB,1423879.0
2022-04-01,0206010K0AAABAB,9435173.0
2022-04-01,0403030E0AAANAN,916062.0
2022-04-01,0103050P0AABUBU,3066150.0
2022-04-01,130201100AAAMAM,13203426.0
2022-04-01,0407042Q0AAABAB,4231891.0
2022-04-01,0906040G0AABIBI,1607487.0
2022-04-01,0208020V0AAADAD,7024776.0
2022-04-01,1202020L0AACCCC,2445855.0
2022-04-01,1001030U0AAABAB,11768585.0
2022-04-01,0501080W0AAADAD,2632136.0
2022-04-01,0205052B0AAACAC,723874.0
2022-04-01,0102000P0AAABAB,34801216.0
2022-04-01,0409020C0AAACAC,1501400.0
2022-04-01,040801060AACSCS,2621796.0
2022-04-01,1001030L0AAABAB,886050.0
2022-04-01,0202030X0AAAAAA,6726237.0
2022-04-01,1001010C0AAAFAF,47282.0
2022-04-01,0702020F0AAAFAF,75020.0
2022-04-01,0204000E0AAACAC,5487432.0
2022-04-01,0407010H0AAAAAA,47488916.0
2022-04-01,0205051K0AAAAAA,503137.0
2022-04-01,0403040X0AAANAN,27802541.0
2022-04-01,0409010H0AAAHAH,1614102.0
2022-04-01,0205051J0AAAAAA,33950.0
2022-04-01,0901020D0AAAEAE,15882981.0
2022-04-01,0408010AEAAAGAG,13312912.0
2022-04-01,0206020A0AAAAAA,176322619.0
2022-04-01,0206020L0AAAAAA,15090633.0
2022-04-01,1304000V0AAADAD,17524220.0
2022-04-01,0409020S0AAAEAE,4714926.0
2022-04-01,1310011M0AAAAAA,112215.0
2022-04-01,0212000AAAAACAC,1412421.0
2022-04-01,0402010A0AAAGAG,899501.0
2022-04-01,0102000A0AAAAAA,3093081.0
2022-04-01,0605020E0AAACAC,12546.0
2022-04-01,0212000B0AAACAC,117909641.0
2022-04-01,0501012G0AAAFAF,7547600.0
2022-04-01,0202030C0AAASAS,37640.0
2022-04-01,0411000D0AAAJAJ,209410.0
2022-04-01,020400060AAAAAA,185993.0
2022-04-01,0906040N0AAA1A1,379234.0
2022-04-01,0603020G0AAADAD,1221184.0
2022-04-01,0204000E0AAAGAG,14957338.0
2022-04-01,0205052P0AAAAAA,624591.0
2022-04-01,0408010H0AAAWAW,1405593.0
2022-04-01,0501013K0AAAAAA,421245.0
2022-04-01,0303020G0AAAAAA,3198679.0
2022-04-01,0202020L0AABDBD,57958672.0
2022-04-01,0205051M0AAABAB,13190837.0
2022-04-01,0411000G0AAAAAA,3893571.0
2022-04-01,0402010ADAAABAB,1841821.0
2022-04-01,0404000S0AAACAC,69319.0
2022-04-01,0401010T0AAAMAM,2912208.0
2022-04-01,0403010B0AAAIAI,17980947.0
2022-04-01,0407020Q0AACNCN,96136158.0
2022-04-01,0401020P0AAABAB,6100750.0
2022-04-01,0704020ABAAAAAA,13072941.0
2022-04-01,0501050B0AAADAD,4925709.0
2022-04-01,1104010S0AABBBB,59610.0
2022-04-01,1002020T0AAABAB,1622513.0
2022-04-01,0702020F0AAAKAK,70213.0
2022-04-01,0703021Q0AAAAAA,68083754.0
2022-04-01,1001010P0AAADAD,29967311.0
2022-04-01,0501011P0AAARAR,2007500.0
2022-04-01,0304010ABAAAAAA,1746984.0
2022-04-01,0409020C0AAADAD,1202142.0
2022-04-01,0205052I0AAABAB,5803598.0
2022-04-01,0504010Y0AAAFAF,9213007.0
2022-04-01,0901020N0AAABAB,937216.0
2022-04-01,0103050E0AAAAAA,8326652.0
2022-04-01,0501013B0AAABAB,46089046.0
2022-04-01,0105020D0AAACAC,5240.0
2022-04-01,1106000AHAAAAAA,110752.5
2022-04-01,0905022S0AAABAB,1894403.0
2022-04-01,0205052C0AAAHAH,7821394.0
2022-04-01,0501130R0AAADAD,1861432.0
2022-04-01,0104020L0AAAAAA,29149257.0
2022-04-01,0408010G0AAAJAJ,13919451.0
2022-04-01,0407041Z0AAABAB,198570.0
2022-04-01,0504010Y0AAAHAH,5711911.0
2022-04-01,040201060AAADAD,2650222.0
2022-04-01,0106020C0AAAEAE,179406.0
2022-04-01,0407010N0AAAAAA,71746798.0
2022-04-01,0407020C0AAAEAE,140721214.0
2022-04-01,0409010B0AAAAAA,1575366.0
2022-04-01,0501050B0AAABAB,3759070.0
2022-04-01,0402010U0AAAEAE,306032.0
2022-04-01,0603020T0AAACAC,49230131.0
2022-04-01,1106000AFAAABAB,670098.0
2022-04-01,1106000AJAAAAAA,253205.0
2022-04-01,0105010C0AAAAAA,160272.0
2022-04-01,0402010J0AAAKAK,541956.0
2022-04-01,0501050C0AAABAB,4984683.0
2022-04-01,0103010D0AAABAB,738984.0
2022-04-01,1001010AJAAAAAA,1681101.0
2022-04-01,0407020K0AAABAB,10596.0
2022-04-01,0905012I0AAAAAA,457011.0
2022-04-01,0206020T0AAAVAV,94530.0
2022-04-01,0303020G0AAADAD,755447.0
2022-04-01,0704020Z0AAAAAA,1435742.0
2022-04-01,0403010N0AAAEAE,1644611.0
2022-04-01,0406000P0AAAEAE,7773752.0
2022-04-01,0103050R0AAAAAA,7673875.0
2022-04-01,1001010N0AAADAD,2022663.0
2022-04-01,1001010C0AAALAL,313324.0
2022-04-01,0205052C0AAABAB,15767140.0
2022-04-01,0103050P0AAAAAA,300703083.0
2022-04-01,0902013S0AAACAC,11861751.0
2022-04-01,0601023R0AAACAC,305163.0
2022-04-01,1310040Q0AAABAB,1513470.0
2022-04-01,0103050E0AAABAB,6048560.0
2022-04-01,0401020B0AAABAB,780839.0
2022-04-01,0206030Y0AAABAB,1225280.0
2022-04-01,1310020N0AAAAAA,3021330.0
2022-04-01,0206020R0AAABAB,732143.0
2022-04-01,0606020A0AAACAC,6199340.0
2022-04-01,1103010H0AAAAAA,103880.0
2022-04-01,0501110C0AAAJAJ,2018795.0
2022-04-01,0407010H0AAAQAQ,25225514.0
2022-04-01,0205052I0AAAAAA,3114823.0
2022-04-01,040801020AAAAAA,14373.0
2022-04-01,0409010H0AAADAD,31118.0
2022-04-01,0205051U0AAACAC,288726.0
2022-04-01,1001010P0AAAEAE,56923057.0
2022-04-01,040201030AAADAD,813279.0
2022-04-01,0304030C0AABFBF,388.0
2022-04-01,0402010ADAAACAC,182866.0
2022-04-01,0403010J0AAAAAA,3253162.0
2022-04-01,0501021L0AAABAB,1851900.0
2022-04-01,0604011G0AAAIAI,1843411.0
2022-04-01,0205051M0AAAFAF,13766587.0
2022-04-01,1104020T0AAAAAA,3052561.0
2022-04-01,0202020D0AAAEAE,21102454.0
2022-04-01,1304000T0AACCCC,26667.0
2022-04-01,1305020D0AAAGAG,2120400.0
2022-04-01,0409010N0AAADAD,6787237.0
2022-04-01,0503021C0AAADAD,2087312.0
2022-04-01,1501030G0AAAAAA,169051.0
2022-04-01,0501030V0AAAFAF,408479.0
2022-04-01,0401020T0AAACAC,208237.0
2022-04-01,0307000J0AAACAC,20611920.0
2022-04-01,0602020N0AAABAB,864323.0
2022-04-01,0106020C0AAAAAA,10621597.0
2022-04-01,1304000F0AAAAAA,7449670.0
2022-04-01,0803041L0AAAAAA,8644430.0
2022-04-01,0202040B0AAABAB,752792.0
2022-04-01,040201030AAAKAK,4449491.0
2022-04-01,0501012G0AAAPAP,615500.0
2022-04-01,0408010A0AAAAAA,10393369.0
2022-04-01,0206020R0AAAEAE,1186747.0
2022-04-01,0603020J0AAADAD,6857513.0
2022-04-01,0212000P0AAABAB,1352259.0
2022-04-01,0303020G0AAABAB,26745271.0
2022-04-01,0205051L0AAABAB,14991864.0
2022-04-01,0411000E0AAAAAA,784155.0
2022-04-01,1304000V0AAAFAF,62145.0
2022-04-01,020400080AAAFAF,2394723.0
2022-04-01,0501080D0AAAHAH,1144478.0
2022-04-01,0310000N0AAACAC,127953.0
2022-04-01,0205052N0AAAAAA,19444411.0
2022-04-01,020400080AAABAB,1829920.0
2022-04-01,1106000L0AAAAAA,2045320.0
2022-04-01,0105010E0AAABAB,12519096.0
2022-04-01,1001010N0AAAAAA,2051752.0
2022-04-01,0802010G0AAADAD,2003640.0
2022-04-01,0408010H0AAA1A1,4491682.0
2022-04-01,0408010A0AAACAC,5492791.0
2022-04-01,0304010E0AAABAB,34512298.0
2022-04-01,0602010M0AAAQAQ,108845.0
2022-04-01,0401020T0AAABAB,362349.0
2022-04-01,040201030AAAEAE,1875600.0
2022-04-01,0203020I0AAADAD,2802594.0
2022-04-01,1001010J0AABHBH,5823076.0
2022-04-01,0401010T0AAANAN,998111.0
2022-04-01,0603020T0AAABAB,1000683.0
2022-04-01,1103010C0AAAAAA,1366990.0
2022-04-01,0403040W0AAAAAA,6288645.0
2022-04-01,1306020J0AAABAB,665028.0
2022-04-01,0501021L0AAAHAH,289770.0
2022-04-01,0403010F0AAAAAA,594409.0
2022-04-01,0209000L0AAACAC,207449.0
2022-04-01,040801050AAAAAA,4975234.0
2022-04-01,040201030AAAAAA,3947039.0
2022-04-01,0102000N0AAABAB,26004529.0
2022-04-01,0103010T0AAAEAE,3000.0
2022-04-01,0401010Y0AAAAAA,1288716.0
2022-04-01,0304010J0AAACAC,2495215.0
2022-04-01,0202030S0AAAVAV,1984721.0
2022-04-01,0407020K0AAAEAE,1752.0
2022-04-01,0209000Y0AAAAAA,99695.0
2022-04-01,0406000B0AAABAB,18428346.0
2022-04-01,0402010D0AAAJAJ,641272.0
2022-04-01,1002020C0AAABAB,30635402.0
2022-04-01,0203020I0AAAKAK,5137780.0
2022-04-01,0205020M0AAAAAA,2032632.0
2022-04-01,0202030S0AAATAT,15119059.0
2022-04-01,0408010I0AAAAAA,806553.0
2022-04-01,1002020S0AAABAB,3487785.0
2022-04-01,0402010A0AAAEAE,300433.0
2022-04-01,1001040V0AAAAAA,1208420.0
2022-04-01,040702040AAAUAU,866939.0
2022-04-01,020400040AAABAB,348109.0
2022-04-01,0103050L0AAAGAG,3079341.0
2022-04-01,0501120L0AAAFAF,1441841.0
2022-04-01,040201060AAACAC,4226511.0
2022-04-01,0407041R0AAABAB,212275.0
2022-04-01,0603020T0AABKBK,96504.0
2022-04-01,0901011P0AAACAC,42329146.0
2022-04-01,0205051R0AAATAT,411308.0
2022-04-01,0407010H0AADSDS,2448948.0
2022-04-01,0103010H0AAAAAA,9628037.0
2022-04-01,0403040Y0AAAAAA,11019447.0
2022-04-01,0407041T0AAACAC,1204484.0
2022-04-01,0408010H0AAABAB,11911326.0
2022-04-01,0205052V0AAABAB,1385831.0
2022-04-01,0408010A0AAAIAI,3103287.0
